FrameId,Original,SURF,ORB,FAST
1259,4.83712,2.03322,2.60822,2.34012
1260,3.25358,2.05635,2.04851,2.77145
1261,2.04469,1.13091,2.5727,1.49052
1262,4.07232,2.46736,3.03841,4.71666
1263,4.34111,2.64945,2.77672,2.99441
1264,3.24837,2.51591,2.43484,2.64654
1265,3.67306,2.3991,2.71183,2.73359
1266,2.86304,2.5296,3.02539,5.32666
1267,3.75026,2.50009,4.45443,14.7431
1268,2.57813,1.22758,1.61409,1.44612
1269,3.65733,2.34491,2.63406,2.57119
1270,4.26628,2.13787,3.70385,2.39835
1271,3.85251,2.1289,2.99247,2.98378
1272,4.73941,1.84577,2.31491,2.73562
1273,3.90445,1.77907,2.00846,2.35759
1274,3.23756,1.7506,2.53985,2.19744
1275,3.22856,1.18221,1.23114,2.0809
1276,4.81428,1.58597,1.67212,2.70631
1277,3.67052,1.71459,1.76696,1.46247
1278,2.40361,1.00586,2.09664,1.38478
1279,2.19165,1.00355,2.01857,1.34743
1280,3.8512,1.31576,1.76513,1.30807
1281,5.60744,0.930927,1.08248,19.5466
1282,2.16818,0.653638,0.817254,43.88
1283,2.74121,0.853365,2.13491,2.95879
1284,1.95941,0.857982,1.54702,1.85765
1285,3.91768,0.909545,1.08643,1.47911
1286,4.32253,0.959533,1.11319,1.85267
1287,5.55806,1.05582,1.73658,1.20482
1288,5.00851,1.26466,2.02335,1.69039
1289,4.85619,0.994554,0.919538,1.11464
1290,4.30689,1.23764,1.06829,1.0791
1291,4.71866,1.00734,1.5175,1.67246
1292,4.03778,1.05373,1.52338,3.93771
1293,4.16541,0.997416,1.92173,2.75006
1294,2.68623,1.04654,2.02035,1.43983
1295,1.38454,1.06021,1.58702,1.19445
1296,1.69531,0.625275,1.10187,2.7663
1297,2.54188,1.08127,1.25757,3.49638
1298,2.15521,1.17301,1.43645,1.61704
1299,2.47106,1.21527,1.46924,1.76148
1300,3.115,1.13464,1.21143,1.87645
1301,3.57505,1.53771,1.77056,1.59804
1302,3.13301,0.676572,1.21446,1.09737
1303,3.09001,1.37211,1.55332,2.01025
1304,4.44914,1.08897,1.20443,1.47817
1305,4.2345,1.19959,1.77962,1.86897
1306,5.46273,1.1933,1.19923,1.54989
1307,5.01489,1.60477,1.6379,1.68115
1308,4.22512,0.964726,2.25377,1.45575
1309,3.81817,0.956268,1.82559,0.908686
1310,5.2097,1.00136,1.48716,1.60227
1311,5.29942,1.18298,1.94032,2.49128
1312,5.22996,0.976289,1.51625,1.31442
1313,4.26022,1.08101,1.10691,1.80632
1314,2.96413,1.21667,1.5934,1.26876
1315,1.65274,1.26329,1.97488,1.14986
1316,1.39749,0.617654,0.64534,0.860238
1317,3.24047,1.18328,1.35089,1.42768
1318,1.50418,1.21197,1.23731,1.75358
1319,3.6251,1.28015,1.44077,1.29236
1320,4.01307,1.38856,1.88902,1.6182
1321,5.26338,1.22155,1.54646,1.58846
1322,4.47356,1.27573,2.65654,1.51872
1323,4.41714,0.786252,1.23462,1.39793
1324,4.83031,1.43031,1.67991,2.14437
1325,4.83787,1.34698,2.07625,2.07953
1326,4.14262,1.42782,2.79879,2.10657
1327,2.53447,1.43305,2.76511,1.72514
1328,2.5508,1.55345,2.57089,2.13448
1329,3.95913,1.95626,2.23926,3.03737
1330,1.36177,1.30181,1.60305,1.75653
1331,3.6584,1.86262,2.60563,3.23788
1332,1.72841,1.74183,1.75182,2.6119
1333,3.11368,1.76429,1.85993,2.50164
1334,5.03197,1.67151,2.05994,1.71193
1335,4.48169,1.77565,3.09226,4.43434
1336,5.30981,1.65675,1.84356,3.07323
1337,3.83676,1.08456,1.9912,1.13154
1338,3.90148,1.58124,2.19231,1.91026
1339,4.52813,1.62937,2.73392,2.96565
1340,4.9499,1.38928,1.75127,2.36394
1341,4.36475,1.52585,1.82185,1.70195
1342,3.88274,1.47292,1.43352,2.84824
1343,3.51089,0.85145,1.81247,2.10888
1344,4.04986,0.981798,1.5629,1.18479
1345,3.8161,0.741676,0.890744,1.32601
1346,2.75211,0.668873,1.30157,1.05128
1347,0.751026,0.577418,1.23455,1.20379
1348,1.14915,0.757162,1.4173,0.827912
1349,2.83832,0.812942,0.585364,0.796118
1350,0.570656,0.539806,0.404943,0.447688
1351,2.48011,0.618205,0.69601,1.08868
1352,2.0791,0.851926,0.648641,1.35882
1353,0.596447,1.27288,0.549783,0.701493
1354,1.10894,0.909351,0.987087,1.80424
1355,1.59715,0.637159,1.2035,1.37319
1356,2.55099,1.14082,0.884997,1.51862
1357,1.11297,1.12694,0.487623,1.46977
1358,0.853809,0.944681,1.73394,1.90731
1359,1.85928,0.749568,1.83411,1.04411
1360,2.5567,0.906027,1.20068,1.31781
1361,3.3555,0.745673,0.839698,0.995112
1362,2.24689,0.770772,1.30418,2.43006
1363,2.60117,0.839067,1.151,2.94547
1364,2.13008,0.69465,1.05596,0.962388
1365,3.57215,0.764964,1.79575,1.31941
1366,2.96905,0.886819,1.13543,0.945461
1367,2.90195,1.06231,1.12957,2.04462
1368,1.18558,0.86709,1.87237,1.2808
1369,1.14317,1.17945,1.57369,1.79838
1370,1.10194,1.25777,1.07406,1.04537
1371,0.758291,0.606141,0.688362,0.920243
1372,2.51506,0.953173,1.09301,4.69473
1373,1.23214,0.940859,0.993112,16.0026
1374,1.61974,1.08938,1.49567,2.02659
1375,1.49822,1.17516,1.59839,2.19341
1376,2.83959,1.11356,1.77163,2.11053
1377,2.89146,1.54856,1.39236,2.35012
1378,1.77196,0.763577,1.56259,23.8941
1379,1.62514,1.42934,1.98279,17.4095
1380,2.28626,1.60038,2.1749,3.03196
1381,2.12761,1.45055,1.87236,2.40658
1382,3.77978,1.34067,1.5665,3.37327
1383,3.30861,1.33556,1.47048,2.73739
1384,3.74764,1.48054,1.36339,2.94039
1385,2.64607,0.801006,0.971641,1.66429
1386,2.66288,1.28219,2.25674,3.70024
1387,2.95044,1.23281,1.95984,4.34413
1388,3.45636,1.0871,1.21826,1.56098
1389,3.45351,1.05904,3.28229,2.53389
1390,2.60681,1.25876,3.09291,2.10977
1391,1.71965,0.915101,0.989695,2.4945
1392,2.16202,0.940825,1.13789,3.12859
1393,2.2562,0.928942,1.72096,3.68746
1394,2.16583,1.23912,1.34773,0.934555
1395,1.13646,1.10817,1.48313,1.22343
1396,1.61636,0.578495,0.897441,1.32954
1397,1.01919,0.64225,0.902654,1.07469
1398,0.852685,0.511001,1.91508,1.1302
1399,1.85091,0.72448,1.24802,0.904284
1400,0.729063,0.966189,1.64455,1.41866
1401,0.601052,0.755328,0.976281,1.22432
1402,1.32911,0.859068,0.885728,2.51726
1403,1.26775,0.947184,0.757425,1.50476
1404,1.38625,0.867154,0.840705,1.79015
1405,1.57263,0.614429,0.495849,0.811627
1406,2.14277,1.08773,1.00036,2.8373
1407,2.18738,0.818391,0.967474,2.2144
1408,1.78923,0.752016,0.754861,2.34713
1409,2.02664,0.913619,1.07403,2.77264
1410,1.19709,1.08939,0.969502,2.80251
1411,1.04408,0.866115,2.60232,3.56479
1412,0.612343,0.596378,1.62226,1.52518
1413,1.75256,0.982812,2.11482,2.25148
1414,1.08796,0.972412,0.884962,2.61197
1415,1.23859,1.12586,1.84103,1.65847
1416,0.841331,0.880796,1.77968,1.36842
1417,1.382,0.965385,1.3143,2.19036
1418,1.33335,0.932387,1.06226,0.931104
1419,0.567701,0.466444,0.85502,0.656201
1420,2.00433,0.991784,1.55302,1.16223
1421,1.31523,1.03414,1.34603,3.71375
1422,1.53514,0.969701,1.30998,3.90216
1423,1.50071,0.991582,0.999523,2.05774
1424,2.18574,1.30971,1.188,1.43318
1425,0.689459,0.711268,0.648309,0.683988
1426,1.12533,0.996942,1.22616,1.48286
1427,0.998268,1.01402,1.05739,1.50655
1428,1.80346,1.13713,1.84533,1.20347
1429,1.75752,1.31586,1.70112,1.55557
1430,2.23999,1.07966,1.17983,1.91598
1431,3.10208,1.11177,1.39333,3.16337
1432,1.24638,0.748256,0.932463,2.05586
1433,1.68362,1.24593,1.41077,1.56858
1434,1.62947,1.37463,1.47722,2.13264
1435,2.04202,1.3273,1.39048,1.90726
1436,2.5334,1.29747,1.60816,2.40107
1437,2.65678,1.65094,1.58289,1.84848
1438,3.80555,1.40468,1.48502,1.63308
1439,2.2005,0.886193,2.90477,1.11382
1440,3.24436,1.6231,3.39663,1.81878
1441,2.48544,1.61534,1.55679,1.57742
1442,3.90678,1.87744,2.92454,4.67186
1443,3.17565,2.82315,2.66121,6.39106
1444,3.47666,2.12021,2.0773,2.09836
1445,2.8141,2.06353,2.22486,2.92188
1446,1.34538,1.0378,2.15025,1.70427
1447,2.19686,1.93089,2.5258,2.39836
1448,2.12754,1.99041,2.02403,2.88286
1449,2.13777,1.7659,1.83693,2.36191
1450,3.00578,1.88628,2.04412,2.22219
1451,3.56177,1.9682,2.38477,2.29983
1452,5.86998,1.58664,1.62544,1.94267
1453,1.34187,1.14144,2.08576,1.35539
1454,2.84094,1.79101,2.39072,2.07891
1455,2.30101,1.53504,2.37143,4.60883
1456,3.40908,1.31757,2.03303,4.03178
1457,3.28136,1.59682,1.63146,3.42689
1458,3.81804,1.39414,1.84591,2.43966
1459,2.65454,1.61616,1.92406,1.88028
1460,1.97642,0.909563,1.72901,1.3363
1461,3.97622,1.77353,2.67581,2.42276
1462,2.46842,1.5601,1.79251,2.01156
1463,2.56393,1.60995,2.85618,2.12112
1464,3.69692,2.37237,2.5587,2.10689
1465,3.85718,1.89602,2.18226,2.15124
1466,3.23589,2.32046,2.83526,2.71099
1467,3.52932,1.3643,1.8206,2.04201
1468,4.09803,2.3472,2.90142,2.53462
1469,6.59084,2.1775,2.51787,2.64061
1470,6.00969,2.61188,3.01017,2.85152
1471,8.93291,2.44284,3.26032,2.96673
1472,4.96555,2.68554,3.63445,2.48779
1473,6.5773,2.44066,2.4868,4.97534
1474,4.93912,1.27311,1.98602,5.43426
1475,7.22083,2.28703,2.4947,2.90078
1476,4.76717,2.57497,3.31189,3.40508
1477,4.28812,2.66606,2.52503,3.14962
1478,3.80272,2.46216,2.66472,2.73321
1479,4.168,2.74294,3.37491,6.02261
1480,1.89641,1.63308,4.06327,5.17351
1481,3.01157,2.80042,2.60957,2.71294
1482,4.46142,2.43043,2.55591,2.78844
1483,3.65514,2.59915,2.74957,2.72572
1484,2.93799,2.62847,3.22472,7.7037
1485,4.72388,2.76974,3.16972,11.3829
1486,5.13676,2.85611,3.41969,3.13708
1487,1.95746,1.36108,2.18968,1.62279
1488,7.05515,2.64138,3.17064,5.6299
1489,3.6565,3.00627,3.2721,6.52308
1490,4.13761,2.67524,4.16286,3.96518
1491,6.95888,2.79513,4.7711,3.00346
1492,6.69484,3.07983,4.11557,4.72289
1493,10.3932,2.69077,2.8729,2.65591
1494,5.08915,1.58119,2.79058,1.76628
